date,wind_onshore_ampr_actual,wind_onshore_ampr_fitted,wind_onshore_ampr_lower,wind_onshore_ampr_upper
2025-02-06 14:00:00+00:00,,1152.4165636800958,-743.823522825719,3054.537272559774
2025-02-06 15:00:00+00:00,,1418.4364142312058,-480.09006203729905,3322.260174758544
2025-02-06 16:00:00+00:00,,1609.6925965830242,-288.7152228029322,3509.276088377491
2025-02-06 17:00:00+00:00,,2008.2754466183549,110.75054491532228,3910.886073254731
2025-02-06 18:00:00+00:00,,1802.7031017883778,-95.78147680181246,3701.5826630261286
2025-02-06 19:00:00+00:00,,1900.001206021192,1.4960473681371695,3796.1080639439588
2025-02-06 20:00:00+00:00,,2399.941842457454,503.94754124377505,4300.435480573343
2025-02-06 21:00:00+00:00,,2411.5627816752713,516.0171416671883,4309.544412194407
2025-02-06 22:00:00+00:00,,2200.0264214333383,302.46034750378703,4098.12646841601
2025-02-06 23:00:00+00:00,,2672.1783401473526,772.8493215148585,4570.440664294324
2025-02-07 00:00:00+00:00,,2751.8076993879363,853.6220826631109,4651.2058443547585
2025-02-07 01:00:00+00:00,,2892.909688323962,994.344341843635,4793.134475868663
2025-02-07 02:00:00+00:00,,3177.8505831898,1279.3901612937325,5077.373370546698
2025-02-07 03:00:00+00:00,,3298.3616864603728,1401.1079377852157,5197.353330118949
2025-02-07 04:00:00+00:00,,3451.065007779606,1553.0465934886213,5350.116315800933
2025-02-07 05:00:00+00:00,,3758.5003615724177,1860.3473030728517,5660.065908401462
2025-02-07 06:00:00+00:00,,3962.3261686992114,2064.1443326272915,5865.088497750907
2025-02-07 07:00:00+00:00,,4192.622628208481,2294.1146878319655,6095.4007102295445
2025-02-07 08:00:00+00:00,,4510.276293343843,2612.3346504472925,6409.490736871914
2025-02-07 09:00:00+00:00,,4659.712445599541,2761.8200375813585,6558.147057661752
2025-02-07 10:00:00+00:00,,4700.945194862722,2802.5735492603217,6601.84705995267
2025-02-07 11:00:00+00:00,,4745.5891191439,2847.9109068801977,6645.938889325743
2025-02-07 12:00:00+00:00,,4749.408325744617,2852.1780584334742,6648.517199509518
2025-02-07 13:00:00+00:00,,4859.508012351242,2961.6589442101244,6760.074797632946
2025-02-07 14:00:00+00:00,,5009.88423074994,3112.7636867852284,6909.625066386986
2025-02-07 15:00:00+00:00,,5103.636297190073,3205.0606424007565,7004.529688212099
2025-02-07 16:00:00+00:00,,5042.986680647204,3145.4064005528903,6943.017082857606
2025-02-07 17:00:00+00:00,,4832.718226973198,2933.8130393360643,6728.846652508002
2025-02-07 18:00:00+00:00,,4602.579247936354,2702.7832856979853,6499.307042880275
2025-02-07 19:00:00+00:00,,4386.389833719873,2485.9191005453495,6284.774543882626
2025-02-07 20:00:00+00:00,,4216.742657828499,2316.0969340811566,6115.751123309663
2025-02-07 21:00:00+00:00,,4090.490462789783,2187.8220058988286,5988.4646428157885
2025-02-07 22:00:00+00:00,,4100.947981011713,2200.015424799486,6000.9513533424
2025-02-07 23:00:00+00:00,,4200.7879916011125,2299.0246842809997,6101.165046608387
2025-02-08 00:00:00+00:00,,4205.40633519123,2305.5530145875605,6104.428500630385
2025-02-08 01:00:00+00:00,,4149.9448439060825,2250.236325903931,6048.137079354508
2025-02-08 02:00:00+00:00,,4049.447893696335,2150.3531171179507,5950.4041114841
2025-02-08 03:00:00+00:00,,3910.5589219937137,2012.4342984170808,5811.926094631906
2025-02-08 04:00:00+00:00,,3799.600566397855,1902.4096826847322,5703.11686229387
2025-02-08 05:00:00+00:00,,3740.5332741763727,1844.7652902972327,5643.3041142082675
2025-02-08 06:00:00+00:00,,3618.596265692623,1722.8285491248084,5522.05546316437
2025-02-08 07:00:00+00:00,,3377.6372104300576,1482.2000372168898,5279.551681753037
2025-02-08 08:00:00+00:00,,3065.0546957783395,1169.2262491153615,4965.349750918302
