date,biomass_rte_actual,gas_rte_actual,hard_coal_rte_actual,oil_rte_actual,renewables_rte_actual,waste_rte_actual,biomass_rte_fitted,gas_rte_fitted,hard_coal_rte_fitted,oil_rte_fitted,renewables_rte_fitted,waste_rte_fitted,biomass_rte_lower,gas_rte_lower,hard_coal_rte_lower,oil_rte_lower,renewables_rte_lower,waste_rte_lower,biomass_rte_upper,gas_rte_upper,hard_coal_rte_upper,oil_rte_upper,renewables_rte_upper,waste_rte_upper
2025-01-20 10:00:00+00:00,479.75,7873.5,434.8695652173913,205.58333333333331,14240.25,282.5,360.0082550125313,3237.249370946766,55.7067492017821,149.40126357560567,7877.7060362121265,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-20 11:00:00+00:00,477.5,7894.25,436.5978260869565,237.52777777777777,12966.0,276.25,360.0082550125313,3224.982838491632,55.7067492017821,149.40126357560567,7938.15565443326,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-20 12:00:00+00:00,481.5,7850.75,438.32608695652175,269.47222222222223,12642.25,281.0,360.0082550125313,3161.2964008229783,55.7067492017821,149.40126357560567,7980.234473732327,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-20 13:00:00+00:00,333.75,7754.0,440.05434782608694,301.41666666666663,12867.5,289.5,360.0082550125313,3099.4719368969763,55.7067492017821,149.40126357560567,8023.9858747842145,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-20 14:00:00+00:00,332.75,8008.25,441.7826086956522,333.3611111111111,13749.25,294.75,360.0082550125313,3071.747147727339,55.7067492017821,149.40126357560567,8081.507094919964,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-20 15:00:00+00:00,482.5,7963.75,443.5108695652174,365.30555555555554,13749.25,296.5,360.0082550125313,3092.6604110006324,55.7067492017821,149.40126357560567,8158.108443202988,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-20 16:00:00+00:00,482.0,8104.5,445.2391304347826,397.25,13734.0,296.25,360.0082550125313,3172.285152753536,55.7067492017821,149.40126357560567,8255.445941170732,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-20 17:00:00+00:00,408.0,8122.25,446.9673913043478,475.75,14557.0,297.25,360.0082550125313,3295.134865934717,55.7067492017821,149.40126357560567,8366.332455350679,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-20 18:00:00+00:00,378.75,8116.75,448.69565217391306,338.0,14371.0,296.75,360.0082550125313,3316.2736907210992,55.7067492017821,149.40126357560567,8439.254675784676,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-20 19:00:00+00:00,393.0,7983.75,450.42391304347825,233.75,14185.0,298.0,360.0082550125313,3209.4154113937348,55.7067492017821,149.40126357560567,8465.535049616508,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-20 20:00:00+00:00,417.5,7692.0,452.1521739130435,109.75,12865.25,315.25,360.0082550125313,3113.2560894988173,55.7067492017821,149.40126357560567,8495.179907205253,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-20 21:00:00+00:00,433.75,7568.5,453.8804347826087,110.0,11335.5,319.0,360.0082550125313,3116.0776668475078,55.7067492017821,149.40126357560567,8561.80648576106,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-20 22:00:00+00:00,451.25,7499.0,455.60869565217394,110.25,9854.75,319.5,360.0082550125313,3093.4777057932233,55.7067492017821,149.40126357560567,8618.604576492125,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-20 23:00:00+00:00,463.75,7193.75,457.3369565217391,110.0,9398.75,321.25,360.0082550125313,3020.2811204260825,55.7067492017821,149.40126357560567,8656.650983347512,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-21 00:00:00+00:00,465.75,6843.25,459.0652173913044,110.0,8782.5,320.5,360.0082550125313,2929.6200111229036,55.7067492017821,149.40126357560567,7118.44084114698,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-21 01:00:00+00:00,464.0,6811.0,460.79347826086956,110.0,8612.5,321.75,360.0082550125313,2904.4501150842925,55.7067492017821,149.40126357560567,7174.32812003245,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-21 02:00:00+00:00,464.75,6827.25,462.52173913043475,110.25,8234.5,320.75,360.0082550125313,2849.583243910074,55.7067492017821,149.40126357560567,7219.222175945175,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-21 03:00:00+00:00,466.75,6890.5,464.25000000000006,110.25,8098.0,319.0,360.0082550125313,2833.2661132186367,55.7067492017821,149.40126357560567,7278.341456864561,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-21 04:00:00+00:00,464.5,7170.75,465.97826086956525,110.5,8437.5,319.75,360.0082550125313,2907.846958382401,55.7067492017821,149.40126357560567,7371.265657435011,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-21 05:00:00+00:00,464.75,7282.5,467.7065217391304,113.0,9686.25,317.75,360.0082550125313,3065.9066202401737,55.7067492017821,149.40126357560567,7495.069139607036,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-21 06:00:00+00:00,465.75,7918.0,469.43478260869557,408.5,13632.75,308.5,360.0082550125313,3217.221440726621,55.7067492017821,149.40126357560567,7616.203667067878,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-21 07:00:00+00:00,465.0,7955.25,471.1630434782609,370.5,15054.5,300.5,360.0082550125313,3279.656252921161,55.7067492017821,149.40126357560567,7703.041988488214,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-21 08:00:00+00:00,464.5,7898.5,472.89130434782606,388.5,14666.5,298.0,360.0082550125313,3258.0254112437533,55.7067492017821,149.40126357560567,7756.908921098,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-21 09:00:00+00:00,466.0,7821.0,474.6195652173913,331.75,13638.5,297.5,360.0082550125313,3185.288552247812,55.7067492017821,149.40126357560567,7790.448189335637,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-21 10:00:00+00:00,464.75,7773.0,476.3478260869565,333.25,11485.0,296.25,360.0082550125313,3125.7613172073584,55.7067492017821,149.40126357560567,7830.294139595047,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-21 11:00:00+00:00,464.5,7551.75,478.07608695652175,238.5,9492.25,298.75,360.0082550125313,3081.756376107919,55.7067492017821,149.40126357560567,7877.912350936871,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-21 12:00:00+00:00,464.75,7113.5,479.80434782608694,187.0,9084.75,298.0,360.0082550125313,3016.603315340795,55.7067492017821,149.40126357560567,7919.212840113339,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-21 13:00:00+00:00,465.5,7173.0,481.5326086956522,138.0,10054.5,293.75,360.0082550125313,2968.279169467125,55.7067492017821,149.40126357560567,7970.1900151402815,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-21 14:00:00+00:00,467.0,7857.0,483.2608695652174,110.25,11364.75,292.25,360.0082550125313,2963.5170853075224,55.7067492017821,149.40126357560567,8037.5093627059205,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-21 15:00:00+00:00,471.5,7821.75,484.9891304347826,217.25,12731.5,295.75,360.0082550125313,2969.1293063520625,55.7067492017821,149.40126357560567,8108.474717689837,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-21 16:00:00+00:00,459.0,7860.75,486.7173913043478,195.8,14475.0,294.75,360.0082550125313,3034.9020102317636,55.7067492017821,149.40126357560567,8198.49812053386,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-21 17:00:00+00:00,456.75,7936.75,488.44565217391306,174.35,14896.75,294.25,360.0082550125313,3142.7644326239924,55.7067492017821,149.40126357560567,8301.833176503054,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-21 18:00:00+00:00,459.0,7959.5,490.17391304347825,152.9,15318.5,296.25,360.0082550125313,3134.589182818364,55.7067492017821,149.40126357560567,8362.36559580106,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-21 19:00:00+00:00,456.5,7658.25,491.9021739130435,131.45,12301.75,296.75,360.0082550125313,3016.54615814079,55.7067492017821,149.40126357560567,8382.871974538997,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-21 20:00:00+00:00,456.75,7360.25,493.6304347826087,110.0,10623.5,296.25,360.0082550125313,2899.996983799856,55.7067492017821,149.40126357560567,8403.95796081504,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-21 21:00:00+00:00,454.75,7257.25,495.3586956521739,110.25,9921.0,294.25,360.0082550125313,2898.1839208261313,55.7067492017821,149.40126357560567,8468.914717653923,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-21 22:00:00+00:00,461.25,6976.25,497.0869565217391,110.25,8610.5,292.5,360.0082550125313,2866.92959379197,55.7067492017821,149.40126357560567,8522.621568181756,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-21 23:00:00+00:00,455.5,5695.0,498.8152173913044,110.0,8433.5,291.75,360.0082550125313,2792.735501360163,55.7067492017821,149.40126357560567,8560.422331842421,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-22 00:00:00+00:00,461.0,4446.75,500.54347826086956,110.25,8287.0,291.5,360.0082550125313,2688.3353755035105,55.7067492017821,149.40126357560567,7017.536688834501,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-22 01:00:00+00:00,464.0,4172.0,502.27173913043475,109.75,7445.5,292.25,360.0082550125313,2645.364493277136,55.7067492017821,149.40126357560567,7066.6204792369645,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-22 02:00:00+00:00,465.25,3769.75,504.0,110.25,7152.25,291.25,360.0082550125313,2575.933567386039,55.7067492017821,149.40126357560567,7106.019303681264,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-22 03:00:00+00:00,464.5,3837.5,392.75,110.75,7045.25,287.75,360.0082550125313,2562.124110426699,55.7067492017821,149.40126357560567,7167.081649871254,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-22 04:00:00+00:00,466.25,4135.0,405.5,110.25,7499.25,287.0,360.0082550125313,2637.3064697127675,55.7067492017821,149.40126357560567,7261.545950471528,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-22 05:00:00+00:00,466.5,5830.0,408.41379310344826,111.0,8507.25,286.25,360.0082550125313,2791.5182362319297,55.7067492017821,149.40126357560567,7385.628196269024,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-22 06:00:00+00:00,464.5,7049.5,411.3275862068965,110.25,10696.0,283.5,360.0082550125313,2930.9756924171056,55.7067492017821,149.40126357560567,7503.77084481888,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-22 07:00:00+00:00,463.75,7418.25,414.2413793103448,110.0,12982.25,281.25,360.0082550125313,2993.6772993113395,55.7067492017821,149.40126357560567,7590.8906899005815,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-22 08:00:00+00:00,461.25,7168.0,417.1551724137931,110.25,12831.25,283.25,360.0082550125313,2988.164026679638,55.7067492017821,149.40126357560567,7651.541790742104,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-22 09:00:00+00:00,460.75,7234.0,420.0689655172414,110.0,11632.0,284.5,360.0082550125313,2952.407328255253,55.7067492017821,149.40126357560567,7700.551060175382,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-22 10:00:00+00:00,461.0,7189.25,422.98275862068965,110.25,10873.5,286.25,360.0082550125313,2954.840212566026,55.7067492017821,149.40126357560567,7766.7774335263075,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-22 11:00:00+00:00,460.0,7230.75,425.8965517241379,184.75,10467.0,288.25,360.0082550125313,2955.769681605749,55.7067492017821,149.40126357560567,7832.898925513194,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-22 12:00:00+00:00,461.75,7231.5,428.8103448275862,179.5625,10157.75,277.5,360.0082550125313,2924.869359140352,55.7067492017821,149.40126357560567,7888.485973827339,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-22 13:00:00+00:00,456.5,7170.0,431.7241379310345,174.375,9819.75,282.5,360.0082550125313,2886.0451587533335,55.7067492017821,149.40126357560567,7941.794152503565,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-22 14:00:00+00:00,456.75,7014.25,434.63793103448273,169.1875,9563.25,287.25,360.0082550125313,2862.3495174278955,55.7067492017821,149.40126357560567,8000.276478472344,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-22 15:00:00+00:00,456.0,6584.0,437.55172413793105,164.0,10090.25,290.25,360.0082550125313,2845.228040825495,55.7067492017821,149.40126357560567,8060.706776442208,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-22 16:00:00+00:00,454.0,6762.25,440.4655172413793,110.25,11610.0,289.5,360.0082550125313,2874.3336960952547,55.7067492017821,149.40126357560567,8136.659516289732,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-22 17:00:00+00:00,449.25,6861.75,443.3793103448276,110.25,12571.75,288.25,360.0082550125313,2961.0153652624404,55.7067492017821,149.40126357560567,8232.481754550712,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-22 18:00:00+00:00,454.0,6554.75,446.2931034482759,109.25,11618.25,289.25,360.0082550125313,2922.5793346084765,55.7067492017821,149.40126357560567,8280.743054256243,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-22 19:00:00+00:00,451.5,6033.0,449.2068965517241,109.75,9887.25,287.75,360.0082550125313,2794.2256296350506,55.7067492017821,149.40126357560567,8297.19770029923,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
2025-01-22 20:00:00+00:00,453.0,5020.5,452.12068965517244,109.0,8944.25,288.0,360.0082550125313,2666.3720125717173,55.7067492017821,149.40126357560567,8313.196940419419,161.05365497076022,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078,359.05933779761904,2304.4082564484124,62.869129647098404,148.05421378968256,7667.934823554421,168.97302579365078
