date,load_50hz_actual,load_50hz_fitted,load_50hz_lower,load_50hz_upper
2025-05-14 17:00:00+00:00,,10772.901923166295,10319.542389669094,11226.261456663495
2025-05-14 18:00:00+00:00,,10522.435610059147,10069.076076561945,10975.795143556346
2025-05-14 19:00:00+00:00,,10224.192259564405,9770.832726067205,10677.551793061606
2025-05-14 20:00:00+00:00,,9837.898108405256,9384.538574908054,10291.257641902457
2025-05-14 21:00:00+00:00,,9622.338543673886,9168.979010176685,10075.698077171088
2025-05-14 22:00:00+00:00,,9786.177685069682,9332.818151572483,10239.537218566884
2025-05-14 23:00:00+00:00,,9776.175524299535,9322.815990802335,10229.535057796737
2025-05-15 00:00:00+00:00,,9630.855345007294,9177.495811510094,10084.214878504496
2025-05-15 01:00:00+00:00,,9893.505544778682,9440.14601128148,10346.865078275883
2025-05-15 02:00:00+00:00,,9910.045497830839,9456.685964333637,10363.40503132804
2025-05-15 03:00:00+00:00,,9967.401384780143,9514.041851282942,10420.760918277343
2025-05-15 04:00:00+00:00,,11027.692793309177,10574.333259811976,11481.052326806379
2025-05-15 05:00:00+00:00,,11746.51071503446,11293.15118153726,12199.87024853166
2025-05-15 06:00:00+00:00,,12166.251654037153,11712.892120539951,12619.611187534352
2025-05-15 07:00:00+00:00,,12422.877011061128,11969.517477563926,12876.236544558327
2025-05-15 08:00:00+00:00,,12256.19118139113,11802.831647893929,12709.55071488833
2025-05-15 09:00:00+00:00,,13112.480778763942,12659.12124526674,13565.840312261142
2025-05-15 10:00:00+00:00,,13437.385576342622,12984.026042845422,13890.745109839823
2025-05-15 11:00:00+00:00,,13303.652790990056,12850.293257492856,13757.012324487258
2025-05-15 12:00:00+00:00,,13306.211868113813,12852.852334616611,13759.571401611012
2025-05-15 13:00:00+00:00,,12286.478317585766,11833.118784088565,12739.837851082968
2025-05-15 14:00:00+00:00,,11822.906309892818,11369.546776395619,12276.26584339002
2025-05-15 15:00:00+00:00,,11838.075591173645,11384.716057676444,12291.435124670845
2025-05-15 16:00:00+00:00,,12055.22464365692,11601.86511015972,12508.584177154122
2025-05-15 17:00:00+00:00,,11856.396577613801,11403.0370441166,12309.756111111003
2025-05-15 18:00:00+00:00,,11435.225769977224,10981.866236480022,11888.585303474423
2025-05-15 19:00:00+00:00,,11007.50984835752,10554.150314860319,11460.869381854722
2025-05-15 20:00:00+00:00,,10714.300387923926,10260.940854426726,11167.659921421127
2025-05-15 21:00:00+00:00,,10006.08674977217,9552.72721627497,10459.446283269372
2025-05-15 22:00:00+00:00,,9557.93805191269,9104.578518415488,10011.297585409891
2025-05-15 23:00:00+00:00,,9248.19138821812,8794.831854720918,9701.550921715321
2025-05-16 00:00:00+00:00,,8861.85419014071,8408.494656643508,9315.213723637911
2025-05-16 01:00:00+00:00,,8842.576239674949,8389.216706177747,9295.93577317215
2025-05-16 02:00:00+00:00,,8967.507048695836,8514.147515198634,9420.866582193037
2025-05-16 03:00:00+00:00,,9504.19931809122,9050.83978459402,9957.558851588421
2025-05-16 04:00:00+00:00,,10810.055742495106,10356.696208997906,11263.415275992307
2025-05-16 05:00:00+00:00,,11575.877158597264,11122.517625100065,12029.236692094466
2025-05-16 06:00:00+00:00,,11939.868002594441,11486.50846909724,12393.227536091643
2025-05-16 07:00:00+00:00,,12036.657179891452,11583.297646394252,12490.016713388653
